﻿EARTHID,CENTERLON,CENTERLAT,CENTERX,CENTERY,LEFTLOST,REALLEFTLON,REALRIGHTLON,REALTOPLAT,REALBOTTOMLAT,ANGLEPER100LON,ANGLEPER100LAT
1830,-75,-1.5,500000,-165861.79418815,1.7378567,-77.99998439,-71.99998439,0,-3,0.00089821,0.00090436          
1831,-75,1.5,500000,165861.79418815,1.7378567,-77.99998439,-71.99998439,3,0,0.00089821,0.00090436             
1832,-75,4.5,500000,497594.50252586,12.7834274,-77.99988486,-71.99988486,6,3,0.00090067,0.00090431            
1833,-75,7.5,500000,829354.47331754,32.48521928,-77.99970581,-71.99970581,9,6,0.00090561,0.00090421           
1834,-75,10.5,500000,1161159.55772507,56.06850236,-77.99948803,-71.99948803,12,9,0.00091312,0.00090407        
1835,-75,13.5,500000,1493027.12455401,76.38115199,-77.99929478,-71.99929478,15,12,0.00092329,0.00090387       
1836,-75,16.5,500000,1824973.87399879,83.90574542,-77.99921441,-71.99921441,18,15,0.00093628,0.00090364       
1837,-75,19.5,500000,2157015.65802494,66.77590742,-77.99936411,-71.99936411,21,18,0.00095228,0.00090336       
1838,-75,22.5,500000,2489167.30921038,10.79708313,-77.9998951,-71.9998951,24,21,0.00097154,0.00090304         
1839,-75,25.5,500000,2821442.47981127,99.4719521,-77.99901089,-71.99901089,27,24,0.00099436,0.00090269        
1840,-75,28.5,500000,3153853.4927457,14.03072666,-77.99985673,-71.99985673,30,27,0.00102115,0.0009023         
1841,-75,31.5,500000,3486411.20610157,33.46660029,-77.9996478,-71.9996478,33,30,0.00105239,0.00090189         
1842,-75,34.5,500000,3819124.89267168,34.5766259,-77.99962357,-71.99962357,36,33,0.00108867,0.00090146        
1843,-75,37.5,500000,4152002.13589837,92.00830929,-77.99895961,-71.99895961,39,36,0.00113076,0.00090101       
1844,-75,40.5,500000,4485048.7434723,78.31219901,-77.99907622,-71.99907622,42,39,0.00117961,0.00090054        
1845,-75,43.5,500000,4818268.67967382,64.00073932,-77.99920868,-71.99920868,45,42,0.00123642,0.00090007       
1846,-75,46.5,500000,5151664.0173716,17.6136281,-77.99977054,-71.99977054,48,45,0.00130275,0.0008996          
1847,-75,49.5,500000,5485234.9104024,5.78988637,-77.99992006,-71.99992006,51,48,0.00138062,0.00089912         
1848,-75,52.5,500000,5818979.58684792,93.34679988,-77.99862528,-71.99862528,54,51,0.00147271,0.00089866       
1849,-75,55.5,500000,6152894.36350265,43.36583804,-77.99931367,-71.99931367,57,54,0.00158264,0.00089821       
1850,-75,58.5,500000,6486973.68159123,17.28559012,-77.99970348,-71.99970348,60,57,0.00171544,0.00089778       
1851,-75,61.5,500000,6821210.16354846,75.00168639,-77.9985913,-71.9985913,63,60,0.00187823,0.00089737         
1852,-75,64.5,500000,7155594.69042272,74.9735918,-77.99843941,-71.99843941,66,63,0.00208153,0.00089698        
1853,-75,67.5,500000,7490116.49920736,74.3380756,-77.99825941,-71.99825941,69,66,0.00234145,0.00089663        
1854,-75,70.5,500000,7824763.29914969,29.02907273,-77.99922084,-71.99922084,72,69,0.00268406,0.00089631       
1855,-75,73.5,500000,8159521.40583675,93.90356377,-77.99703793,-71.99703793,75,72,0.00315437,0.00089604       
1856,-75,76.5,500000,8494375.89161647,22.87301296,-77.99912226,-71.99912226,78,75,0.00383744,0.0008958        
1857,-75,79.5,500000,8829310.75068659,69.03981958,-77.99660632,-71.99660632,81,78,0.00491554,0.00089561       
1858,-75,82.5,500000,9164309.07697639,84.83815949,-77.99417789,-71.99417789,84,81,0.00686261,0.00089546       
1859,-75,85.5,500000,9499353.25276234,22.17852291,-77.997468,-71.997468,87,84,0.01141647,0.00089536           
1860,-75,88.5,500000,9834425.14580183,32.59519388,-77.98884669,-71.98884669,90,87,0.03421765,0.00089531       
1901,-69,-88.5,500000,-9834425.14580183,32.59519388,-71.98884669,-65.98884669,-87,-90,0.03421765,0.00089531   
1902,-69,-85.5,500000,-9499353.25276234,22.17852291,-71.997468,-65.997468,-84,-87,0.01141647,0.00089536       
1903,-69,-82.5,500000,-9164309.07697639,84.83815949,-71.99417789,-65.99417789,-81,-84,0.00686261,0.00089546   
1904,-69,-79.5,500000,-8829310.75068659,69.03981958,-71.99660632,-65.99660632,-78,-81,0.00491554,0.00089561   
1905,-69,-76.5,500000,-8494375.89161647,22.87301296,-71.99912226,-65.99912226,-75,-78,0.00383744,0.0008958    
1906,-69,-73.5,500000,-8159521.40583675,93.90356377,-71.99703793,-65.99703793,-72,-75,0.00315437,0.00089604   
1907,-69,-70.5,500000,-7824763.29914969,29.02907273,-71.99922084,-65.99922084,-69,-72,0.00268406,0.00089631   
1908,-69,-67.5,500000,-7490116.49920736,74.3380756,-71.99825941,-65.99825941,-66,-69,0.00234145,0.00089663    
1909,-69,-64.5,500000,-7155594.69042272,74.9735918,-71.99843941,-65.99843941,-63,-66,0.00208153,0.00089698    
1910,-69,-61.5,500000,-6821210.16354846,75.00168639,-71.9985913,-65.9985913,-60,-63,0.00187823,0.00089737     
1911,-69,-58.5,500000,-6486973.68159123,17.28559012,-71.99970348,-65.99970348,-57,-60,0.00171544,0.00089778   
1912,-69,-55.5,500000,-6152894.36350265,43.36583804,-71.99931367,-65.99931367,-54,-57,0.00158264,0.00089821   
1913,-69,-52.5,500000,-5818979.58684792,93.34679988,-71.99862528,-65.99862528,-51,-54,0.00147271,0.00089866   
1914,-69,-49.5,500000,-5485234.9104024,5.78988637,-71.99992006,-65.99992006,-48,-51,0.00138062,0.00089912     
1915,-69,-46.5,500000,-5151664.0173716,17.6136281,-71.99977054,-65.99977054,-45,-48,0.00130275,0.0008996      
1916,-69,-43.5,500000,-4818268.67967382,64.00073932,-71.99920868,-65.99920868,-42,-45,0.00123642,0.00090007   
1917,-69,-40.5,500000,-4485048.7434723,78.31219901,-71.99907622,-65.99907622,-39,-42,0.00117961,0.00090054    
1918,-69,-37.5,500000,-4152002.13589837,92.00830929,-71.99895961,-65.99895961,-36,-39,0.00113076,0.00090101   
1919,-69,-34.5,500000,-3819124.89267168,34.5766259,-71.99962357,-65.99962357,-33,-36,0.00108867,0.00090146    
1920,-69,-31.5,500000,-3486411.20610157,33.46660029,-71.9996478,-65.9996478,-30,-33,0.00105239,0.00090189     
1921,-69,-28.5,500000,-3153853.4927457,14.03072666,-71.99985673,-65.99985673,-27,-30,0.00102115,0.0009023     
1922,-69,-25.5,500000,-2821442.47981127,99.4719521,-71.99901089,-65.99901089,-24,-27,0.00099436,0.00090269    
1923,-69,-22.5,500000,-2489167.30921038,10.79708313,-71.9998951,-65.9998951,-21,-24,0.00097154,0.00090304     
1924,-69,-19.5,500000,-2157015.65802494,66.77590742,-71.99936411,-65.99936411,-18,-21,0.00095228,0.00090336   
1925,-69,-16.5,500000,-1824973.87399879,83.90574542,-71.99921441,-65.99921441,-15,-18,0.00093628,0.00090364   
1926,-69,-13.5,500000,-1493027.12455401,76.38115199,-71.99929478,-65.99929478,-12,-15,0.00092329,0.00090387   
1927,-69,-10.5,500000,-1161159.55772507,56.06850236,-71.99948803,-65.99948803,-9,-12,0.00091312,0.00090407    
1928,-69,-7.5,500000,-829354.47331754,32.48521928,-71.99970581,-65.99970581,-6,-9,0.00090561,0.00090421       
1929,-69,-4.5,500000,-497594.50252586,12.7834274,-71.99988486,-65.99988486,-3,-6,0.00090067,0.00090431        
1930,-69,-1.5,500000,-165861.79418815,1.7378567,-71.99998439,-65.99998439,0,-3,0.00089821,0.00090436          
1931,-69,1.5,500000,165861.79418815,1.7378567,-71.99998439,-65.99998439,3,0,0.00089821,0.00090436             
1932,-69,4.5,500000,497594.50252586,12.7834274,-71.99988486,-65.99988486,6,3,0.00090067,0.00090431            
1933,-69,7.5,500000,829354.47331754,32.48521928,-71.99970581,-65.99970581,9,6,0.00090561,0.00090421           
1934,-69,10.5,500000,1161159.55772507,56.06850236,-71.99948803,-65.99948803,12,9,0.00091312,0.00090407        
1935,-69,13.5,500000,1493027.12455401,76.38115199,-71.99929478,-65.99929478,15,12,0.00092329,0.00090387       
1936,-69,16.5,500000,1824973.87399879,83.90574542,-71.99921441,-65.99921441,18,15,0.00093628,0.00090364       
1937,-69,19.5,500000,2157015.65802494,66.77590742,-71.99936411,-65.99936411,21,18,0.00095228,0.00090336       
1938,-69,22.5,500000,2489167.30921038,10.79708313,-71.9998951,-65.9998951,24,21,0.00097154,0.00090304         
1939,-69,25.5,500000,2821442.47981127,99.4719521,-71.99901089,-65.99901089,27,24,0.00099436,0.00090269        
1940,-69,28.5,500000,3153853.4927457,14.03072666,-71.99985673,-65.99985673,30,27,0.00102115,0.0009023         
1941,-69,31.5,500000,3486411.20610157,33.46660029,-71.9996478,-65.9996478,33,30,0.00105239,0.00090189         
1942,-69,34.5,500000,3819124.89267168,34.5766259,-71.99962357,-65.99962357,36,33,0.00108867,0.00090146        
1943,-69,37.5,500000,4152002.13589837,92.00830929,-71.99895961,-65.99895961,39,36,0.00113076,0.00090101       
1944,-69,40.5,500000,4485048.7434723,78.31219901,-71.99907622,-65.99907622,42,39,0.00117961,0.00090054        
1945,-69,43.5,500000,4818268.67967382,64.00073932,-71.99920868,-65.99920868,45,42,0.00123642,0.00090007       
1946,-69,46.5,500000,5151664.0173716,17.6136281,-71.99977054,-65.99977054,48,45,0.00130275,0.0008996          
1947,-69,49.5,500000,5485234.9104024,5.78988637,-71.99992006,-65.99992006,51,48,0.00138062,0.00089912         
1948,-69,52.5,500000,5818979.58684792,93.34679988,-71.99862528,-65.99862528,54,51,0.00147271,0.00089866       
1949,-69,55.5,500000,6152894.36350265,43.36583804,-71.99931367,-65.99931367,57,54,0.00158264,0.00089821       
1950,-69,58.5,500000,6486973.68159123,17.28559012,-71.99970348,-65.99970348,60,57,0.00171544,0.00089778       
1951,-69,61.5,500000,6821210.16354846,75.00168639,-71.9985913,-65.9985913,63,60,0.00187823,0.00089737         
1952,-69,64.5,500000,7155594.69042272,74.9735918,-71.99843941,-65.99843941,66,63,0.00208153,0.00089698        
1953,-69,67.5,500000,7490116.49920736,74.3380756,-71.99825941,-65.99825941,69,66,0.00234145,0.00089663        
1954,-69,70.5,500000,7824763.29914969,29.02907273,-71.99922084,-65.99922084,72,69,0.00268406,0.00089631       
1955,-69,73.5,500000,8159521.40583675,93.90356377,-71.99703793,-65.99703793,75,72,0.00315437,0.00089604       
1956,-69,76.5,500000,8494375.89161647,22.87301296,-71.99912226,-65.99912226,78,75,0.00383744,0.0008958        
1957,-69,79.5,500000,8829310.75068659,69.03981958,-71.99660632,-65.99660632,81,78,0.00491554,0.00089561       
1958,-69,82.5,500000,9164309.07697639,84.83815949,-71.99417789,-65.99417789,84,81,0.00686261,0.00089546       
1959,-69,85.5,500000,9499353.25276234,22.17852291,-71.997468,-65.997468,87,84,0.01141647,0.00089536           
1960,-69,88.5,500000,9834425.14580183,32.59519388,-71.98884669,-65.98884669,90,87,0.03421765,0.00089531       
2001,-63,-88.5,500000,-9834425.14580183,32.59519388,-65.98884669,-59.98884669,-87,-90,0.03421765,0.00089531   
2002,-63,-85.5,500000,-9499353.25276234,22.17852291,-65.997468,-59.997468,-84,-87,0.01141647,0.00089536       
2003,-63,-82.5,500000,-9164309.07697639,84.83815949,-65.99417789,-59.99417789,-81,-84,0.00686261,0.00089546   
2004,-63,-79.5,500000,-8829310.75068659,69.03981958,-65.99660632,-59.99660632,-78,-81,0.00491554,0.00089561   
2005,-63,-76.5,500000,-8494375.89161647,22.87301296,-65.99912226,-59.99912226,-75,-78,0.00383744,0.0008958    
2006,-63,-73.5,500000,-8159521.40583675,93.90356377,-65.99703793,-59.99703793,-72,-75,0.00315437,0.00089604   
2007,-63,-70.5,500000,-7824763.29914969,29.02907273,-65.99922084,-59.99922084,-69,-72,0.00268406,0.00089631   
2008,-63,-67.5,500000,-7490116.49920736,74.3380756,-65.99825941,-59.99825941,-66,-69,0.00234145,0.00089663    
2009,-63,-64.5,500000,-7155594.69042272,74.9735918,-65.99843941,-59.99843941,-63,-66,0.00208153,0.00089698    
2010,-63,-61.5,500000,-6821210.16354846,75.00168639,-65.9985913,-59.9985913,-60,-63,0.00187823,0.00089737     
2011,-63,-58.5,500000,-6486973.68159123,17.28559012,-65.99970348,-59.99970348,-57,-60,0.00171544,0.00089778   
2012,-63,-55.5,500000,-6152894.36350265,43.36583804,-65.99931367,-59.99931367,-54,-57,0.00158264,0.00089821   
2013,-63,-52.5,500000,-5818979.58684792,93.34679988,-65.99862528,-59.99862528,-51,-54,0.00147271,0.00089866   
2014,-63,-49.5,500000,-5485234.9104024,5.78988637,-65.99992006,-59.99992006,-48,-51,0.00138062,0.00089912     
2015,-63,-46.5,500000,-5151664.0173716,17.6136281,-65.99977054,-59.99977054,-45,-48,0.00130275,0.0008996      
2016,-63,-43.5,500000,-4818268.67967382,64.00073932,-65.99920868,-59.99920868,-42,-45,0.00123642,0.00090007   
2017,-63,-40.5,500000,-4485048.7434723,78.31219901,-65.99907622,-59.99907622,-39,-42,0.00117961,0.00090054    
2018,-63,-37.5,500000,-4152002.13589837,92.00830929,-65.99895961,-59.99895961,-36,-39,0.00113076,0.00090101   
2019,-63,-34.5,500000,-3819124.89267168,34.5766259,-65.99962357,-59.99962357,-33,-36,0.00108867,0.00090146    
2020,-63,-31.5,500000,-3486411.20610157,33.46660029,-65.9996478,-59.9996478,-30,-33,0.00105239,0.00090189     
2021,-63,-28.5,500000,-3153853.4927457,14.03072666,-65.99985673,-59.99985673,-27,-30,0.00102115,0.0009023     
2022,-63,-25.5,500000,-2821442.47981127,99.4719521,-65.99901089,-59.99901089,-24,-27,0.00099436,0.00090269    
2023,-63,-22.5,500000,-2489167.30921038,10.79708313,-65.9998951,-59.9998951,-21,-24,0.00097154,0.00090304     
2024,-63,-19.5,500000,-2157015.65802494,66.77590742,-65.99936411,-59.99936411,-18,-21,0.00095228,0.00090336   
2025,-63,-16.5,500000,-1824973.87399879,83.90574542,-65.99921441,-59.99921441,-15,-18,0.00093628,0.00090364   
2026,-63,-13.5,500000,-1493027.12455401,76.38115199,-65.99929478,-59.99929478,-12,-15,0.00092329,0.00090387   
2027,-63,-10.5,500000,-1161159.55772507,56.06850236,-65.99948803,-59.99948803,-9,-12,0.00091312,0.00090407    
2028,-63,-7.5,500000,-829354.47331754,32.48521928,-65.99970581,-59.99970581,-6,-9,0.00090561,0.00090421       
2029,-63,-4.5,500000,-497594.50252586,12.7834274,-65.99988486,-59.99988486,-3,-6,0.00090067,0.00090431        
2030,-63,-1.5,500000,-165861.79418815,1.7378567,-65.99998439,-59.99998439,0,-3,0.00089821,0.00090436          
2031,-63,1.5,500000,165861.79418815,1.7378567,-65.99998439,-59.99998439,3,0,0.00089821,0.00090436             
2032,-63,4.5,500000,497594.50252586,12.7834274,-65.99988486,-59.99988486,6,3,0.00090067,0.00090431            
2033,-63,7.5,500000,829354.47331754,32.48521928,-65.99970581,-59.99970581,9,6,0.00090561,0.00090421           
2034,-63,10.5,500000,1161159.55772507,56.06850236,-65.99948803,-59.99948803,12,9,0.00091312,0.00090407        
2035,-63,13.5,500000,1493027.12455401,76.38115199,-65.99929478,-59.99929478,15,12,0.00092329,0.00090387       
2036,-63,16.5,500000,1824973.87399879,83.90574542,-65.99921441,-59.99921441,18,15,0.00093628,0.00090364       
2037,-63,19.5,500000,2157015.65802494,66.77590742,-65.99936411,-59.99936411,21,18,0.00095228,0.00090336       
2038,-63,22.5,500000,2489167.30921038,10.79708313,-65.9998951,-59.9998951,24,21,0.00097154,0.00090304         
2039,-63,25.5,500000,2821442.47981127,99.4719521,-65.99901089,-59.99901089,27,24,0.00099436,0.00090269        
2040,-63,28.5,500000,3153853.4927457,14.03072666,-65.99985673,-59.99985673,30,27,0.00102115,0.0009023         
2041,-63,31.5,500000,3486411.20610157,33.46660029,-65.9996478,-59.9996478,33,30,0.00105239,0.00090189         
2042,-63,34.5,500000,3819124.89267168,34.5766259,-65.99962357,-59.99962357,36,33,0.00108867,0.00090146        
2043,-63,37.5,500000,4152002.13589837,92.00830929,-65.99895961,-59.99895961,39,36,0.00113076,0.00090101       
2044,-63,40.5,500000,4485048.7434723,78.31219901,-65.99907622,-59.99907622,42,39,0.00117961,0.00090054        
2045,-63,43.5,500000,4818268.67967382,64.00073932,-65.99920868,-59.99920868,45,42,0.00123642,0.00090007       
2046,-63,46.5,500000,5151664.0173716,17.6136281,-65.99977054,-59.99977054,48,45,0.00130275,0.0008996          
2047,-63,49.5,500000,5485234.9104024,5.78988637,-65.99992006,-59.99992006,51,48,0.00138062,0.00089912         
2048,-63,52.5,500000,5818979.58684792,93.34679988,-65.99862528,-59.99862528,54,51,0.00147271,0.00089866       
2049,-63,55.5,500000,6152894.36350265,43.36583804,-65.99931367,-59.99931367,57,54,0.00158264,0.00089821       
2050,-63,58.5,500000,6486973.68159123,17.28559012,-65.99970348,-59.99970348,60,57,0.00171544,0.00089778       
2051,-63,61.5,500000,6821210.16354846,75.00168639,-65.9985913,-59.9985913,63,60,0.00187823,0.00089737         
2052,-63,64.5,500000,7155594.69042272,74.9735918,-65.99843941,-59.99843941,66,63,0.00208153,0.00089698        
2053,-63,67.5,500000,7490116.49920736,74.3380756,-65.99825941,-59.99825941,69,66,0.00234145,0.00089663        
2054,-63,70.5,500000,7824763.29914969,29.02907273,-65.99922084,-59.99922084,72,69,0.00268406,0.00089631       
2055,-63,73.5,500000,8159521.40583675,93.90356377,-65.99703793,-59.99703793,75,72,0.00315437,0.00089604       
2056,-63,76.5,500000,8494375.89161647,22.87301296,-65.99912226,-59.99912226,78,75,0.00383744,0.0008958        
2057,-63,79.5,500000,8829310.75068659,69.03981958,-65.99660632,-59.99660632,81,78,0.00491554,0.00089561       
2058,-63,82.5,500000,9164309.07697639,84.83815949,-65.99417789,-59.99417789,84,81,0.00686261,0.00089546       
2059,-63,85.5,500000,9499353.25276234,22.17852291,-65.997468,-59.997468,87,84,0.01141647,0.00089536           
2060,-63,88.5,500000,9834425.14580183,32.59519388,-65.98884669,-59.98884669,90,87,0.03421765,0.00089531       
2101,-57,-88.5,500000,-9834425.14580183,32.59519388,-59.98884669,-53.98884669,-87,-90,0.03421765,0.00089531   
2102,-57,-85.5,500000,-9499353.25276234,22.17852291,-59.997468,-53.997468,-84,-87,0.01141647,0.00089536       
2103,-57,-82.5,500000,-9164309.07697639,84.83815949,-59.99417789,-53.99417789,-81,-84,0.00686261,0.00089546   
2104,-57,-79.5,500000,-8829310.75068659,69.03981958,-59.99660632,-53.99660632,-78,-81,0.00491554,0.00089561   
2105,-57,-76.5,500000,-8494375.89161647,22.87301296,-59.99912226,-53.99912226,-75,-78,0.00383744,0.0008958    
2106,-57,-73.5,500000,-8159521.40583675,93.90356377,-59.99703793,-53.99703793,-72,-75,0.00315437,0.00089604   
2107,-57,-70.5,500000,-7824763.29914969,29.02907273,-59.99922084,-53.99922084,-69,-72,0.00268406,0.00089631   
2108,-57,-67.5,500000,-7490116.49920736,74.3380756,-59.99825941,-53.99825941,-66,-69,0.00234145,0.00089663    
2109,-57,-64.5,500000,-7155594.69042272,74.9735918,-59.99843941,-53.99843941,-63,-66,0.00208153,0.00089698    
2110,-57,-61.5,500000,-6821210.16354846,75.00168639,-59.9985913,-53.9985913,-60,-63,0.00187823,0.00089737     
2111,-57,-58.5,500000,-6486973.68159123,17.28559012,-59.99970348,-53.99970348,-57,-60,0.00171544,0.00089778   
2112,-57,-55.5,500000,-6152894.36350265,43.36583804,-59.99931367,-53.99931367,-54,-57,0.00158264,0.00089821   
2113,-57,-52.5,500000,-5818979.58684792,93.34679988,-59.99862528,-53.99862528,-51,-54,0.00147271,0.00089866   
2114,-57,-49.5,500000,-5485234.9104024,5.78988637,-59.99992006,-53.99992006,-48,-51,0.00138062,0.00089912     
2115,-57,-46.5,500000,-5151664.0173716,17.6136281,-59.99977054,-53.99977054,-45,-48,0.00130275,0.0008996      
2116,-57,-43.5,500000,-4818268.67967382,64.00073932,-59.99920868,-53.99920868,-42,-45,0.00123642,0.00090007   
2117,-57,-40.5,500000,-4485048.7434723,78.31219901,-59.99907622,-53.99907622,-39,-42,0.00117961,0.00090054    
2118,-57,-37.5,500000,-4152002.13589837,92.00830929,-59.99895961,-53.99895961,-36,-39,0.00113076,0.00090101   
2119,-57,-34.5,500000,-3819124.89267168,34.5766259,-59.99962357,-53.99962357,-33,-36,0.00108867,0.00090146    
2120,-57,-31.5,500000,-3486411.20610157,33.46660029,-59.9996478,-53.9996478,-30,-33,0.00105239,0.00090189     
2121,-57,-28.5,500000,-3153853.4927457,14.03072666,-59.99985673,-53.99985673,-27,-30,0.00102115,0.0009023     
2122,-57,-25.5,500000,-2821442.47981127,99.4719521,-59.99901089,-53.99901089,-24,-27,0.00099436,0.00090269    
2123,-57,-22.5,500000,-2489167.30921038,10.79708313,-59.9998951,-53.9998951,-21,-24,0.00097154,0.00090304     
